"atlas_block","water_open_base","developed_open_base","developed_low_base","developed_med_base","barren_land_base","forest_deciduous_base","forest_evergreen_base","forest_mixed_base","shrub_scrub_base","grassland_base","pasture_base","cropland_base","wetlands_woody_base","wetlands_herb_base","developed_high_base","developed_lower_base","developed_upper_base","pasture_crop_base","developed_total_base","forest_total_base","wetlands_total_base","water_open_diff","developed_open_diff","developed_low_diff","developed_med_diff","developed_high_diff","barren_land_diff","forest_deciduous_diff","forest_evergreen_diff","forest_mixed_diff","shrub_scrub_diff","grassland_diff","pasture_diff","cropland_diff","wetlands_woody_diff","wetlands_herb_diff","developed_lower_diff","developed_upper_diff","pasture_crop_diff","developed_total_diff","forest_total_diff","wetlands_total_diff","pa_percent","tmax_38yr","tmax_diff","tmin_38yr","tmin_diff","prcp_38yr","prcp_diff","lon","lat","sr_Atlas1","sr_Atlas2"
"4308822NW",1.49707521865157,25.567630060527,18.4050473875969,0.82298044703078,1.4033351945993,13.2385938580853,0.0535619187168048,0.547675678649095,0.0726911754013779,0.0726911754013779,8.96138024067058,18.4435282989844,8.86393693467993,1.90527396578348,0.144598445222055,43.9726774481239,0.967578892252835,27.404908539655,44.9402563403767,13.8398314554512,10.7692109004634,-0.0841687294121218,7.4296659607726,4.04778973403424,0.483512091205778,0.00567200493526879,-0.439972903745182,-0.0535778562730336,-0.00382585133691463,0.0229551080214877,-0.0344326620322316,0.0267809593584024,0.113382065013964,-11.5367350285638,-0.0229551080214865,0.0459102160429756,11.4774556948068,0.489184096141047,-11.4233529635498,11.9666397909479,-0.0344485995884618,0.0229551080214883,1.14695722218637,24.5061948675858,-0.141018516138981,12.3646838539525,-0.0956457037674738,106.58311472441,0.847815864964531,628182.15485685,2274031.09825533,5,26
"4308822SE",1.07108181906817,13.0907149038425,15.6551354677745,7.07274367558125,4.40144960543695,15.511616630094,0,0.236874714652478,0.10315511767124,0.202709619423945,10.881638062893,11.7836601298588,12.3215390728655,6.64689933453908,1.02078184629849,28.745850371617,8.09352552187974,22.6652981927519,36.8393758934968,15.7484913447465,18.9684384074046,0.286698383520097,0.216803343170385,1.37435868218959,3.07309389055056,0.390257944221008,-0.0230060382312365,-0.795939397669466,0,0.00382055991374963,-0.00382055991374965,-0.0955139978437411,-0.28494718896113,-4.01190658387858,-0.252519470949515,0.122620433882027,1.59116202535997,3.46335183477157,-4.29685377283971,5.05451386013155,-0.792118837755718,-0.129899037067489,8.24459035057743,24.7178994228965,-0.031033766897103,12.9395840293483,-0.0864175495348469,102.771705828215,2.35576228091591,633983.638247064,2265171.10743343,11,60
"4308822SW",0.0615266870221673,19.4039945616426,27.3443775581544,13.6495451079789,3.77544930916624,6.35559030650412,0,0.042027709297138,0.0993382219750534,0.168110837188552,4.36855071160252,11.9938815754466,4.77039806933421,5.24646948171442,2.72073986297313,46.748372119797,16.370284970952,16.3624322870491,63.118657090749,6.39761801580126,10.0168675510486,0.0762576210749898,0.658508133792083,6.57603394719587,5.26865764128683,0.90221778214954,1.01735887281757,-1.36404349443913,0.0191035042259718,0.0229242050711662,-0.110800324510636,-0.213959247330884,-1.30018152965456,-11.701336663331,-0.0205739602526336,0.169833511904812,7.23454208098796,6.17087542343637,-13.0015181929856,13.4054175044243,-1.32201578514199,0.149259551652179,2.7870404806149,24.7353872499968,-0.0916405727988803,12.7411699044077,-0.103016251011898,105.088095414011,3.01828324167353,628943.310221111,2264755.81553784,7,14
"4308823CE",2.08400586640056,12.2590719400158,10.8530807521094,0.50439813465575,2.29953400857214,12.0306078843972,0.118525684306803,0.383360256511946,0,0.00382340917118719,14.9628228346084,36.3896016341409,4.921065770925,3.15692422433785,0.0331775998470697,23.1121526921252,0.537575734502819,51.3524244687493,23.649728426628,12.532493825216,8.07798999526285,-0.0498950943669132,3.32150605531275,4.17493411445228,0.150712167478799,0.0229404550271231,1.57767260363905,0.303604129955591,0.00382340917118719,-0.0121985951310906,0,0.026765904897293,-3.03433869295967,-6.39751095608144,-0.732865362467148,0.644849861072197,7.49644016976503,0.173652622505922,-9.43184964904111,7.67009279227095,0.295228943995689,-0.0880155013949491,0.249888679908799,24.6835237804212,-0.158131248072575,12.5039059488397,-0.0888647782175163,106.708926451834,2.95544533980519,623525.16986503,2268981.88548753,68,69
"4308823CW",1.57283570666596,6.37374221393837,5.2241064647388,0.244158652984391,0.262566172373989,17.8322296795428,2.37824198753844,2.70638388164363,0.0114706205186742,0.00382354017289138,18.1631309131486,18.2258281067419,22.1267063810378,4.85183443791646,0.0229412410373483,11.5978486786772,0.267099894021739,36.3889590198905,11.8649485726989,22.9168555487248,26.9785408189542,-0.160312398014243,1.16485271247368,1.85918683928788,0.113106940704369,0.0229412410373483,0.210793576501544,-0.051961412316416,0.0229412410373486,0.0618174870018171,-0.0152941606915655,0,7.0015857319973,-10.3349258897815,-0.0857201768590983,0.190988267621502,3.02403955176156,0.136048181741717,-3.33334015778416,3.16008773350328,0.0327973157227461,0.105268090762401,5.50390176479868,24.7865056489643,-0.182264428389701,12.5961667863946,-0.0502153195832911,107.075696844804,2.64247773822984,618487.35028223,2268573.47094781,44,123
"4308823NE",2.69466024123375,13.0359372158114,12.2292329527476,0.568713927219608,0,20.5754596517745,0.256531022059317,0.835736599147092,0.0382598715685708,0.0267819100979995,9.77422556877199,23.1867877571065,15.8102045523712,0.931800931676395,0.0356677984140937,25.2651701685589,0.604381725633701,32.9610133258785,25.8695518941926,21.6677272729809,16.7420054840476,-0.0150798914693433,4.00769201699228,5.74355576398518,0.237211203725139,0.0267819100979995,0,0.0603735120122302,-0.00382598715685706,0.0765197431371416,-0.0420858587254279,-0.00382598715685708,1.6232818763846,-11.6787120896667,-0.0737480137266981,0.0418618015673431,9.75124778097746,0.263993113823139,-10.0554302132821,10.0152408948006,0.133067267992516,-0.0318862121593568,10.8940347273243,24.5762655358565,-0.174731806704873,12.3494209490324,-0.0844215593839941,107.214869950947,2.53264718306691,623147.655010101,2273619.61987498,100,75
"4308823NW",0.932303542680054,6.21123678315872,2.83023993780955,0.227404315047095,0.0573917705235586,28.3175450952461,0.82425150349961,2.38251184853406,0.00382611803490391,0.0114783541047117,14.0212119511553,16.7559599491341,22.643510209814,4.76965026715354,0.0114783541047117,9.04147672096827,0.238882669151807,30.7771719002894,9.28035939012008,31.5243084472797,27.4131604769676,-0.0883123868965805,0.576998595633495,0.32406176687234,0.00382611803490393,0,0.0114783541047117,-0.126379250352951,-0.0229567082094234,0.0268704335725771,-0.0114783541047117,-0.0114783541047117,4.19146906418785,-5.08016026220269,-0.184427120860551,0.39048810432574,0.901060362505836,0.00382611803490396,-0.88869119801484,0.904886480540741,-0.122465524989796,0.206060983465189,11.0649680911709,24.6500607038799,-0.205064974333112,12.3766015454342,-0.0546488009001092,107.754416716726,2.80662436234324,618112.88557755,2273211.45258843,84,67
"4308823SE",1.88422846183585,18.5637154961813,17.8556903178518,1.56444475820352,4.47635243335479,11.3112735967448,0.00382083689043976,0.261567263046017,0.00764167378087952,0.248354397878585,10.0519023654475,24.4864081978486,4.47502181149687,4.5838244925622,0.225753896876787,36.4194058140331,1.7901986550803,34.5383105632961,38.2096044691134,11.5766616966813,9.05884630405907,-0.0860641349688946,4.86978901996621,8.97379034822427,0.944639793065448,0.160799669739311,1.25365914450883,-0.195220067513391,0,0.00382083689043977,0,0.0382063294960504,1.18854973354882,-17.1261236589586,-0.298025277454301,0.272178263455847,13.8435793681905,1.10543946280476,-15.9375739254098,14.9490188309952,-0.191399230622951,-0.0258470139984546,0.257307742655428,24.7684899882266,-0.154169484188682,12.6199660552175,-0.10240906163266,106.837451834428,4.06278007908872,623902.710162921,2264343.8385843,1,43
"4308823SW",7.08418329768086,23.0944124426989,16.3926032131336,2.21831064025848,1.23925086292108,7.06197125873038,0.565927417605747,0.749478368512877,0,0.0215337660657277,8.01532055803026,18.053628270086,13.1348176833412,2.27685899057653,0.0917032303584097,39.4870156558325,2.31001387061689,26.0689488281162,41.7970295264494,8.377377044849,15.4116766739177,-0.220844505527816,3.93930325265096,6.62066615483758,1.31928664678633,0.0764193586320081,0.0988466348341648,-0.066964286597794,0.0114629037948012,-0.017868642402423,0,0.0343887113844036,3.24876564797809,-15.0460856961378,-0.169319737154538,0.171943556922018,10.5599694074885,1.39570600541834,-11.7973200481597,11.9556754129069,-0.0733700252054152,0.00262381976748038,1.16141250469731,24.8772082077829,-0.176665858218541,12.7224676232589,-0.055593691374126,107.186519120869,3.35139043707596,618861.840211268,2263935.17674131,16,69
"4308824CE",0.0922453871118962,4.1110684636178,3.8011125797523,0.37793371078969,0,3.05593232590798,0.0191183325130807,0.402700872157377,0,0,18.1724412558101,51.9362670038305,10.3755649194288,7.65179148257786,0.00382366650261613,7.91218104337011,0.381757377292306,70.1087082596406,8.29393842066241,3.47775153057843,18.0273564020067,0.0305893320209291,-0.310122913397369,2.34213625361827,0.0348548497258365,0.00764733300523226,0,0.0229419990156967,0,0.0650023305444742,0,0,7.28827087989616,-9.64933150925869,-0.0395643698023473,0.207575814631817,2.0320133402209,0.0425021827310688,-2.36106062936253,2.07451552295196,0.087944329560171,0.168011444829471,0,24.8863517861617,-0.202690425672028,12.7007454570971,0.00183532112523288,107.156403089824,2.79376040006939,613449.26319182,2268168.36966194,78,74
"4308824CW",0.0458854538898473,3.33079765363124,2.78705574583379,0.601385845915003,0,2.03691379900363,0.0220196565740019,0.068828180834771,0,0,9.20659180140072,62.9117108610581,11.4732360683724,7.40850887441019,0.10706605907631,6.11785339946503,0.708451904991313,72.1183026624588,6.82630530445634,2.1277616364124,18.8817449427826,-0.206484542504313,-0.260944072826784,0.649985918157626,0.325021965053085,0.0420616660656934,0,0.0543298331183832,0.0258434443981559,0.0152951512966158,0,0,2.5468719692775,-3.03696919660928,-0.0960668727344913,-0.0589452626921831,0.389041845330842,0.367083631118779,-0.490097227331788,0.756125476449621,0.0954684288131551,-0.155012135426674,1.75882722033284,25.006930702611,-0.208873146458675,12.8578905055397,0.0716841346339177,106.633535485519,5.02111374704461,608410.910814588,2267766.58185749,2,47
"4308824NE",0.240502210542026,7.18853569128853,4.88258001663633,0.415397211055905,0,8.68893228826604,0.425655713345037,1.46056670664002,0.02295746514195,0.003826244190325,25.7944393661476,28.7085496418062,13.0110097454994,9.14939521105997,0.00765248838065001,12.0711157079249,0.423049699436555,54.5029890079538,12.4941654073614,10.5751547082511,22.1604049565594,0.095104931309676,4.29518103947306,2.02164796165656,0.149223523422675,0.00765248838065001,-0.003826244190325,-0.207039254553997,0.011478732570975,0,-0.0153049767613,0.011478732570975,-0.497501669502572,-5.58327966099986,-1.10756925249954,0.822753649123012,6.31682900112962,0.156876011803325,-6.08078133050243,6.47370501293295,-0.195560521983023,-0.284815603376526,0,24.7904490420693,-0.215424587852077,12.5812385709662,0.00319606379458826,106.660796717594,2.80323550575658,613077.848795512,2272806.59659235,62,56
"4308824NW",0.176012812439492,7.23831918014327,4.05887273031551,0.306109239025203,0,9.53766712930279,0.00878569823220696,0.334150564140753,0,0,14.3514842662274,48.7479944580199,9.65684465827968,5.57993289838601,0.00382636548781504,11.2971919104588,0.309935604513018,63.0994787242473,11.6071275149718,9.88060339167575,15.2367775566657,-0.0306109239025203,0.849986730145953,-0.093007413841395,0.091832771707561,-0.00382636548781504,0,0.0765273097563011,0.00765273097563008,0,0,0,3.6483016062679,-4.7054110168539,-0.176254281399295,0.334808852631584,0.756979316304557,0.0880064062197459,-1.057109410586,0.844985722524305,0.0841800407319298,0.158554571232287,2.98354953500679,24.8863612727115,-0.237188238846628,12.6913353267469,0.061708952251232,107.136455033955,4.7652971368087,608042.546924415,2272405.0520282,29,24
"4308824SE",22.6411350121469,11.0548222968642,9.80585941760187,0.916942366004272,0,7.46099594702278,0.656804037630886,1.29335936785144,0.00382109427375595,0.0663506903201307,8.61523272901756,20.6770004115832,15.1711137867629,1.58688861736128,0.0496742255588274,20.8606817144661,0.966616591563099,29.2922331406007,21.8272983060292,9.4111593525051,16.7580024041242,-0.441237033247589,0.559472362958045,3.30001235606813,0.351422709036484,0.0382109427375595,0,-0.285014186208549,-0.0267476599162916,0.036974704720397,0,0.0649586026538512,1.80547595119876,-5.45105446251749,-0.219177222155297,0.266702934671977,3.85948471902618,0.389633651774044,-3.64557851131872,4.24911837080022,-0.274787141404442,0.0475257125166806,0.151719119823509,24.9973146037052,-0.186368741487204,12.8671100516068,0.011200854652806,106.838790090461,3.78977805689762,613820.70259151,2263529.83017275,14,61
"4308824SW",5.01409931546659,8.62796020599358,12.8731827186833,3.64356720647147,0,1.86159124332972,0.0888104113439344,0.156669845092148,0,0.0343909416055936,6.10803111048779,44.512479641123,10.6819488900503,6.14558474591858,0.251683724433921,21.5011429246769,3.89525093090539,50.6205107516108,25.3963938555823,2.10707149976581,16.8275336359689,-0.195655691457983,0.154810386972503,5.74349790073437,3.40316486469746,0.215745173141593,0,-0.0464657695563944,0.0811679798760247,0.0267485101376839,-0.00382121573395484,0.0496758045414129,2.99354468544845,-12.7154986850369,-0.0639124549837877,0.356998511219518,5.89830828770688,3.61891003783905,-9.72195399958845,9.51721832554593,0.061450720457314,0.29308605623573,2.63869470139272,25.1027576044986,-0.193229273745889,12.9881136040939,0.0842901531018718,106.311765670776,4.39971341584859,608779.29953473,2263127.7990735,1,5
"4308825CE",1.06370197241624,3.26355959486736,3.38030106598042,0.275321111287486,0.0038239043234373,3.73175118662015,0.0673609784259415,0.25238184289646,0,0.0038239043234373,6.00659801633193,54.7261815250578,12.3483273260031,14.8768675714663,0,6.64386066084778,0.275321111287486,60.7327795413897,6.91918177213526,4.05149400794255,27.2251948974694,0.032794172161521,0.143653391738264,1.03154795560896,0.122364938349994,0.0038239043234373,-0.0038239043234373,0.0250512086231445,0,0.0191195216171865,0,0,4.41723960584569,-6.29804223736973,0.237117135305187,0.269154308119782,1.17520134734722,0.126188842673431,-1.88080263152403,1.30139019002065,0.0441707302403307,0.506271443424971,0,25.1387056551482,-0.204822439896432,13.0356999949405,0.151427821109168,106.603404195685,6.39072096975225,603372.295276448,2267368.10771414,71,103
"4308825NE",0.868092461592785,4.59312891083424,6.14868161943422,1.18696024865913,0.0038264819186568,4.69103195755719,0.131570675203867,0.272700395810211,0,0,16.6775953798832,32.7535821507977,11.3874916685911,21.2049819294259,0.0803561202917928,10.7418105302685,1.26731636895092,49.4311775306809,12.0091268992194,5.09530302857127,32.592473598017,0.0753302662416058,0.335555731079318,2.43990099020559,0.570145805879863,0.0038264819186568,0,-0.0459177830238815,0.00382648191865681,0.0114794457559704,0,0,-0.108991712654475,-3.21384708953789,0.230370869109198,-0.301679486892617,2.77545672128491,0.57397228779852,-3.32283880219236,3.34942900908343,-0.0306118553492549,-0.0713086177834228,0.427494659297926,25.0610376157259,-0.216657036229183,12.9502011600294,0.14077783885755,106.268755962974,5.56325711702046,603006.98199216,2272006.81913745,11,71
"4308825NW",0.200924097670888,2.75702581394009,2.42056853352025,0.259457477975745,0,5.97948703453751,0,0.0459191212270068,0,0,17.3515656062979,39.3505281233735,3.24956523806965,28.3734791730807,0.0114797803067517,5.17759434746035,0.270937258282497,56.7020937296714,5.44853160574284,6.02540615576452,31.6230444111503,0.0372418199057673,-0.0190790167141084,0.389136610734781,0.0727052752760941,0.0038265934355839,0,0.0191329671779199,0,0.0344393409202551,0,0,1.9057983854756,-2.31244748555326,-0.171671869560909,0.0409173789022752,0.370057594020674,0.0765318687116781,-0.406649100077651,0.446589462732351,0.0535723080981754,-0.130754490658635,0.174943268316806,25.1289005781475,-0.233354568481445,13.0086925155238,0.200438298677142,107.077823337756,6.42619905973736,597971.156258807,2271611.89801495,2,26
"4308825SE",14.2705443578342,11.6440976527911,11.7322741161687,2.66575691756945,0.00382133227100411,5.66081789462516,0.034391990439037,0.60377049881865,0,0.00764266454200823,5.54913802789376,28.6149519970698,15.6742472460282,3.40493923103573,0.133606072913316,23.3763717689597,2.79936299048277,34.1640900249635,26.1757347594425,6.29898038388285,19.0791864770639,-0.00220145582383502,-0.524663721112434,3.64246886302771,2.1698521494975,0.0915045987124177,0.00382133227100411,-0.14903195856916,-0.00382133227100411,0.00764266454200824,0,0.00764266454200823,0.783550298759785,-6.00569621976106,-0.163556831139145,0.142488947324208,3.11780514191527,2.26135674820992,-5.22214592100128,5.37916189012519,-0.145210626298155,-0.0210678838149398,0.398852437819071,25.1787196209556,-0.206233677111175,13.0554069719817,0.1558770631489,107.211334128129,6.92375363801655,603737.633160604,2262729.08364127,4,75
"4308825SW",1.27807888238001,5.1591307017242,8.57221496283372,3.47776808868133,0,1.87183719903943,0,0.0802503247676313,0,0,6.25762358835249,45.6314502553885,11.9367440196173,15.1616853717324,0.573216605483081,13.7313456645579,4.05098469416441,51.8890738437409,17.7823303587223,1.95208752380707,27.0984293913496,0.0812662215271678,0.180063991754271,4.36777785789975,2.43833531073868,0.351572851362956,0,-0.0247181904281533,0,0.00764288807310774,0,-0.00382144403655387,1.63202602230605,-9.34774591890325,0.0702419698295245,0.247358439876447,4.54784184965403,2.78990816210163,-7.7157198965972,7.33775001175566,-0.0170753023550456,0.317600409705971,0.800902183862635,25.2634161898964,-0.21256456877056,13.1405712679813,0.224482134768836,107.640699486983,9.91250329268607,598695.705629022,2262333.68401616,1,64
"4308826CE",0.514540395162635,5.27701952929399,5.76288248879052,0.582607686365238,0,6.35931309847726,0,0.226091413277167,0,0,8.03139796139443,62.5066347263558,3.55501631293144,7.10539244560911,0.0791039423424624,11.0399020180845,0.6617116287077,70.5380326877502,11.7016136467922,6.58540451175442,10.6604087585405,-0.0188483717169609,1.61434796286232,1.15943618508887,0.201481620349657,0.0332918262168676,0,-0.0228806688994263,0,0.00382412279607397,0,0.00382412279607399,1.84468660519758,-4.92867947353898,-0.0119980115402583,0.121514080388171,2.77378414795119,0.234773446566524,-3.08399286834141,3.00855759451772,-0.0190565461033527,0.109516068847913,3.91034858264974,25.2476748918232,-0.241282914814196,13.1022458578411,0.259800910949707,108.611457925094,10.4095970956903,593294.283423909,2266581.10093911,45,92
"4308826CW",3.26671573205275,14.9479944454116,28.8965407920498,22.8616459767529,0,1.04242724395242,0,0.172090112510173,0,0.00764844944489658,3.03105614724492,13.7828908037152,1.77625824032069,4.42130145395182,5.79343060259279,43.8445352374614,28.6550765793457,16.8139469509601,72.4996118168072,1.2145173564626,6.19755969427251,0.00631148380540525,-1.90486976753243,2.65510314073331,3.90303412041844,0.663340841409268,-0.0128526451128394,-0.0344180225020345,0,0.0152968988897931,0,0.00382422472244829,0.145021637923944,-5.38049095705997,-0.0223026627293266,-0.036998292966012,0.750233373200878,4.56637496182771,-5.23546931913602,5.31660833502858,-0.0191211236122415,-0.0593009556953383,3.76754139485751,25.3576105017411,-0.233002512078539,13.2294682201586,0.316873399834884,108.461467943693,11.1225690339741,588254.891486055,2266192.56869028,1,67
"4308826NW",0.317624572296505,7.15811032860317,9.04916654000448,2.85674153565689,0.378853405510289,1.50104881804923,0,0.022960812455169,0,0,7.1527107277591,60.5396136843878,3.75775710608333,7.05693506788052,0.208477401313533,16.2072768686077,3.06521893697042,67.6923244121469,19.2724958055781,1.5240096305044,10.8146921739638,0.0191340103793075,0.189614004365376,2.30430600715172,2.04942638344616,0.0956700518965376,0.214300916248244,-0.0267876145310306,0,0.00382680207586151,0,0.00765360415172301,3.57259391658088,-8.4742334669853,-0.0497484269861994,0.0942438122067344,2.49392001151709,2.14509643534269,-4.90163955040444,4.63901644685979,-0.022960812455169,0.0444953852205359,0.931940266175398,25.2764845396343,-0.247473867315996,13.1417771640577,0.291700312965796,108.437835693359,10.8076910721628,587898.731067468,2270831.99188719,2,11
"4308827CE",0,4.56502724421422,8.32165968802464,3.59414815900012,0,1.93863016472097,0.00382432187690037,0.0745602679813748,0,0,1.21779749152776,75.9893892832397,2.59503795975025,1.21041221942086,0.489513200243247,12.8866869322389,4.08366135924337,77.2071867747674,16.9703482914822,2.01701475457925,3.80545017917111,0,-0.750245348514211,2.72298397501952,3.88521832390255,0.284989311878329,-0.0100929596270364,-0.0587539146676845,-0.00764864375380073,0.00382432187690036,0,0,0.481231424263542,-6.49059492328647,0.0432835710729012,-0.104195138164536,1.97273862650531,4.17020763578088,-6.00936349902292,6.14294626228619,-0.0625782365445853,-0.060911567091634,0.433355860103823,25.4030546891062,-0.226915058336758,13.2519943337691,0.367470088757967,109.51815032959,11.2646468313117,583215.245134434,2265807.35075378,51,76
"4308827NE",0.107153175097867,3.84163021911153,3.71335788086456,0.52174900579044,0,3.97077018733489,0,0.269810405472712,0,0,2.28707469845197,76.7743136988628,6.48468886964506,1.94143317982348,0.0880186795446763,7.55498809997609,0.609767685335116,79.0613883973148,8.16475578531121,4.2405805928076,8.42612204946854,0.0688841839914858,0.087165956146122,0.938924929005938,0.911843919881761,0.0267882937744667,0,0.0153075964425522,0,0,0,0,0.528919522654152,-2.47068122679862,-0.0191344955531907,-0.0880186795446765,1.02609088515206,0.938632213656228,-1.94176170414447,1.96472309880829,0.0153075964425522,-0.107153175097867,1.25550085197989,25.3314380645752,-0.24139564915707,13.1780245178624,0.337025040074398,109.407998436376,10.693939811305,582862.135964775,2270447.00714853,8,45
"4308827NW",5.94312083866143,2.72691580490672,2.0421599507464,0.218138505378224,0,0.762794035323288,0.00382699132242499,0.00765398264484997,0,0.153079652896999,3.35419515907542,46.3450917609253,14.8173543967449,23.6256689213741,0,4.76907575565312,0.218138505378224,49.6992869200007,4.98721426103134,0.774275009290563,38.4430233181189,-0.0741841521204729,-0.106317410705821,0.250601783597251,0.110982748350325,0,0,-0.00382699132242503,0.00382699132242499,0.00382699132242499,0,-0.164560626864274,0.922176035797845,-0.626356406610405,0.154724268811799,-0.470893231578675,0.14428437289143,0.110982748350325,0.295819629187442,0.255267121241754,0.00382699132242503,-0.316168962766874,31.0718718749476,25.4656166277434,-0.236221514250104,13.3281099168878,0.382241148697702,108.566106695878,10.3075087697882,577825.288786449,2270065.33490549,40,97
"4308827SE",4.11055193025779,2.41118095838515,3.6079900766836,0.349942217236648,0,3.83916108012023,0.0879002531950717,0.22930500833497,0,0.00764350027783232,7.37043285102139,55.4336869618713,13.1197184393115,9.42484322302666,0.00764350027783232,6.01917103506875,0.357585717514481,62.8041198128927,6.37675675258323,4.15636634165027,22.5445616623382,0.0305740011113294,-0.13442476448599,0.712957913170757,0.730355996937782,0.0535045019448263,0,-0.0275001688023653,0,0,0,0.00382175013891616,0.695692896214736,-1.35469671585801,-0.287468423746967,-0.422816986625016,0.578533148684766,0.783860498882608,-0.659003819643274,1.36239364756737,-0.0275001688023648,-0.710285410371981,2.84161412835896,25.4886722564697,-0.207507484837585,13.3474214704413,0.404108298452277,109.46096641139,11.0067708868729,583568.378039434,2261167.38169582,1,60
"4308827SW",2.02356602922138,2.91864024157876,1.49858639885154,0.443252724134847,0,2.25923772436536,0,0.0114655273078034,0,0,2.82527095995379,71.142505168684,8.59303009556712,8.25769223328387,0.0267528970515414,4.41722664043029,0.470005621186389,73.9677761286378,4.88723226161668,2.27070325167317,16.850722328851,0.0316154035105791,-0.0568886059629086,0.31278289982433,0.180812938580664,0.0152873697437379,0,-0.0611494789749516,0,0.0152873697437379,0,0,0.372975945628548,-0.555876974969451,-0.883878235686938,0.629031368562656,0.255894293861421,0.196100308324402,-0.182901029340897,0.451994602185824,-0.0458621092312139,-0.254846867124282,0,25.5253270299811,-0.207167274073552,13.3520390861913,0.439701481869346,110.159736432527,11.3135628951223,578525.427799092,2260785.24703762,1,38
"4308828CE",2.63408808838736,2.75235000276224,3.22263726132693,0.396035789721767,0,3.2070552584147,0,0.0344205141458668,0,0,5.5890105735457,63.2306382227599,5.71734355066454,13.1743512209816,0.0420695172893928,5.97498726408918,0.43810530701116,68.8196487963056,6.41309257110033,3.24147577256056,18.8916947716462,0.00511520020803102,0.0645648046910385,0.346566913110477,0.0803145330070226,0.00382450157176298,0,0.0230868171473797,0,-0.000139807716801797,0,0,2.51990004537759,-3.74662321604556,0.0157395330628258,0.687650675586234,0.411131717801516,0.0841390345787855,-1.22672317066798,0.495270752380303,0.0229470094305779,0.703390208649058,18.3916407308613,25.5366437811601,-0.211174011230469,13.3472692590011,0.443461066798161,109.29958182887,10.3570524516859,573135.197817885,2265046.85854414,69,93
"4308828CW",0.0382458399488236,6.23065086178658,9.79096759514919,4.08948450890324,0.244773375672471,5.56447335902367,0.0344212559539412,0.133860439820883,0,0.00382458399488236,6.69985703119992,33.8467615154904,8.52243962176377,23.9473577804334,0.852882230858766,16.0216184569358,4.94236673976201,40.5466185466904,20.9639851966978,5.73275505479849,32.4697974021972,-0.042070423943706,-0.224642045882905,1.62728802210387,1.59189279561257,0.118562103841353,0.118562103841353,-0.000139810829578479,0,0.000139810829578702,0,-0.00382458399488236,-0.682524116470919,-2.48181169725548,0.177490292108066,-0.198922449959309,1.40264597622096,1.71045489945392,-3.1643358137264,3.11310087567488,0,-0.021432157851244,26.0890354178568,25.5265728297986,-0.198358937313682,13.2764766843695,0.468910367865311,110.554348694651,7.57870704249332,568094.801222316,2264671.58455956,71,81
"4308828NE",8.82780964204161,2.61749747536234,2.15696990210425,0.244933034924209,0.0306166293655261,5.28234448692383,0,0,0.00382707867069076,0.00382707867069076,8.7528818157578,48.2698641508571,8.95935681278383,14.8424177351967,0.00765415734138153,4.7744673774666,0.25258719226559,57.0227459666149,5.02705456973219,5.28234448692383,23.8017745479805,0.0675721317414926,-0.0893137088479841,0.320854171071009,0.110985281450032,0.0191353933534538,0.0229624720241446,-0.13749988071528,0.0382707867069076,0,0,0,-4.25571955878595,4.57134196422857,0.0973795810550744,-0.765968633281469,0.231540462223025,0.130120674803486,0.315622405442618,0.361661137026511,-0.0992290940083729,-0.668589052226395,15.4658128131983,25.4770959552966,-0.224050823010895,13.2850149305243,0.401549841228285,110.04707858437,8.94308792917352,572788.191665486,2269686.97535185,50,80
"4308828SE",1.82644283324117,3.1053853497799,2.10319828095122,0.380583431667556,0.198740352257453,4.80869272984969,0.175808773150824,0.311022097321424,0,0,6.39405269018748,62.3109192459308,10.5330912721543,7.80237785544383,0.0496850880643633,5.20858363073112,0.43026851973192,68.7049719361183,5.63885215046304,5.29552360032194,18.3354691275981,0.0709837248698317,-0.0230997307922518,0.336497978582851,0.1566991238953,0.0229315791066292,0.0563819705657806,-0.0458631582132591,0,0.00382192985110485,0,0.0114657895533146,0.0822626003183382,-0.802045856984329,-0.233167237535319,0.363131286782012,0.3133982477906,0.179630703001929,-0.719783256665991,0.493028950792529,-0.0420412283621543,0.129964049246691,5.3714717771881,25.5509763014944,-0.200143512926601,13.3434526041934,0.47196458515368,110.340631986919,11.5200106972142,573482.227343339,2260406.42898943,44,148
"4308831CE",0.113193048262038,10.7389722685864,14.3929406559427,2.76932993783874,0,5.76470443365151,0.053628232605738,1.07429119141465,0.003830588043267,0.0842729369518741,13.0557749199775,31.1453742872336,18.8313864128227,1.53989639339334,0.432404693275939,25.1319129245291,3.20173463111468,44.2011492072111,28.3336475556438,6.8926238576719,20.371282806216,0.0651199967355391,1.44053513860333,3.9887064881441,1.16582422442185,0.0796011663031826,0,-0.0136389913121171,0,0.0394798064136852,-0.003830588043267,0.03830588043267,6.34874824191593,-13.4016701744705,0.088103524995141,0.164715285860481,5.42924162674743,1.24542539072504,-7.0529219325546,6.67466701747247,0.0258408151015681,0.252818810855622,0.994654518854251,24.2949760336625,-0.0522911674097948,12.640552520752,0.0153444189774348,102.80973564951,5.7708421004446,642504.667680146,2284557.89892162,63,94
